id	name	host_id	host_name	neighbourhood_group	neighbourhood	latitude	longitude	room_type	price	minimum_nights	number_of_reviews	last_review	reviews_per_month	calculated_host_listings_count	availability_365
306677	Amazing view 2bed Zone1 central	1577254	Pm		Southwark	51.4965	-0.10016	Entire home/apt	135	5	216	24/02/2019	2.39	6	0
306737	4 bedroom (+nursery) designer pad Belsize Park	1577723	Yael		Camden	51.54536	-0.16434	Entire home/apt	325	2	30	26/03/2019	0.42	1	0
306966	Central London luxury apartment	1579159	Sam		Westminster	51.5155	-0.16477	Entire home/apt	70	60	17	01/07/2018	0.19	1	314
307923	Double room no 1 near Brunel, Uxbridge, Heathrow	1584404	Rubina		Hillingdon	51.52293	-0.46245	Private room	31	1	83	09/06/2019	0.91	2	143
308005	Wow! Trendy Fitzrovia W1 Penthouse: Sunny Terrace	67564	Liz		Westminster	51.52115	-0.1397	Entire home/apt	179	3	50	04/05/2019	0.89	14	0
308640	Spacious and family-friendly Hackney home	1586861	Eliza		Hackney	51.55215	-0.03855	Entire home/apt	99	2	23	01/07/2019	0.31	1	271
309346	Central London lovely 1 bedroom flat to say	1590736	Candee		Southwark	51.49484	-0.04317	Entire home/apt	85	1	20	04/09/2016	0.25	3	0
310107	Private room and bathroom in spacious loft house	441643	Charlie		Islington	51.56207	-0.10059	Private room	47	1	6	26/08/2017	0.18	2	357
310274	Room to rent in Turnpike Lan	292707	Kevin		Haringey	51.58751	-0.09781	Private room	50	1	0			1	365
310665	London, Ace Family Friendly House, Hackney, Zone 2	1460505	Catherine		Hackney	51.56141	-0.0779	Entire home/apt	190	3	21	28/03/2019	0.25	1	34
310724	Stylish Georgian Townhouse - Zone 1	1598430	Alan		Lambeth	51.49494	-0.11211	Entire home/apt	210	3	162	23/06/2019	1.86	1	190
310790	Cat-sit in Gorgeous West-End Walk-up	1598689	Ophelia		Camden	51.52691	-0.13524	Entire home/apt	120	3	42	01/09/2018	0.47	1	1
310949	A Modern Double Room in Greenwich.	1599044	Robert And Antonio		Greenwich	51.49883	0.10547	Private room	30	3	215	04/07/2019	2.65	1	283
311430	Big peaceful room 5mins walk from King's Hospital	766056	Trevor		Lambeth	51.46721	-0.10136	Private room	30	2	14	25/05/2019	0.16	4	42
311768	LUXURIOUS  APART.30 MIN LONDON	871053	Doreen &  Nichola		Merton	51.41755	-0.15309	Entire home/apt	400	2	139	17/06/2019	2.17	5	356
312465	Bed & Brekfast for the Olympics 	1606425	Paolo		Newham	51.54321	0.00626	Private room	100	1	0			2	365
312557	Fab 1 Bed Condo in Heart of Central London! WiFi	96871	Anwar		Camden	51.52773	-0.13097	Entire home/apt	100	4	76	22/09/2018	0.86	2	0
312761	Comfortable & Spacious Apartment by Hoxton Square	1608226	Pippa		Hackney	51.52802	-0.08093	Entire home/apt	150	3	78	08/07/2019	0.92	2	21
313012	DBL. NEXT TO FINCHLEY CENTRAL TUBE.	684352	Gina		Barnet	51.60048	-0.19105	Private room	40	1	28	29/06/2019	0.35	2	284
313694	London Luxury Apartment#18 Zone 1 On Promotion	1612612	Abu & Khurram		Tower Hamlets	51.51603	-0.06801	Entire home/apt	85	1	259	15/06/2019	2.88	36	160
313710	Pretty Home Kensal Green NW10 1 bed	1612623	Alex		Brent	51.5329	-0.2331	Entire home/apt	80	2	10	13/09/2015	0.11	1	0
314066	"North London(double private room)
Zone 3"	1613803	Talat And Nalan		Haringey	51.60139	-0.08639	Private room	26	1	264	10/07/2019	2.99	3	326
314164	Comfy Family Home in London	1614205	Lara		Hackney	51.55701	-0.08336	Entire home/apt	97	7	6	23/09/2018	0.08	1	0
314629	Cosy Bright Double in South London	877286	Renu		Lewisham	51.44683	-0.01746	Private room	25	1	39	26/05/2019	0.48	2	257
314985	Room in Artistic house, nr Olympics	1617885	Roger		Newham	51.52661	0.03109	Private room	45	2	6	11/04/2016	0.09	1	0
315238	Stylish 2 bedroom London flat	1619024	Sally		Wandsworth	51.47776	-0.14939	Entire home/apt	160	2	35	16/06/2019	0.45	2	168
315489	Lovely sunny room in South. London	1620606	Shirley		Lambeth	51.44085	-0.13348	Private room	32	2	67	13/06/2019	0.79	3	334
315658	Double Room nr Oval Vauxhall Tubes	1620906	Graeme		Lambeth	51.48366	-0.11658	Private room	53	3	363	07/07/2019	4.14	2	267
316137	Double Room by Camden Market	1621004	Gideon		Camden	51.54462	-0.14696	Private room	80	1	31	20/04/2019	0.35	4	136
316483	Clerkenwell warehouse style space : long let only	321917	Patrick		Camden	51.52118	-0.10843	Entire home/apt	195	30	0			4	0
317476	olympic games in london	1605725	Nora		Hackney	51.56028	-0.06609	Private room	100	1	0			1	365
318287	spacious room in comfy family home	1369081	Mirjam		Waltham Forest	51.61455	-0.02989	Private room	28	2	85	31/12/2018	0.94	1	108
318867	Hyde Park Flat	1636529	Marie-Louise		Westminster	51.51233	-0.16783	Entire home/apt	140	7	26	23/04/2019	0.29	1	353
318986	Central London flat for Olympics	1637212	Apprameya		Kensington and Chelsea	51.49273	-0.19404	Entire home/apt	200	7	0			1	0
320629	Hotel-style room in Camden Town	1637179	Toni		Camden	51.53918	-0.14702	Private room	99	2	251	01/07/2019	2.84	1	12
321411	Fantastic location Double room	1438723	Neried		Kensington and Chelsea	51.49709	-0.2032	Private room	58	4	9	03/08/2018	0.13	2	0
322323	Private double room in New Eltham	1650381	Pasquale		Greenwich	51.44338	0.08362	Private room	30	1	0			1	0
322549	Large Room to Rent	445368	Mary		Ealing	51.54983	-0.31739	Private room	35	1	25	10/07/2019	0.36	2	323
322606	Double room in Clapham/Battersea	1383749	Henrietta		Wandsworth	51.46811	-0.17134	Private room	48	2	137	24/06/2019	1.58	1	315
322637	London Fields / Eastend Flat	1651183	Dele		Tower Hamlets	51.52713	-0.05994	Entire home/apt	89	9	66	29/04/2019	0.78	1	67
323203	2 Bedroom Quiet Apartment in London	1654843	Fred		Redbridge	51.57501	0.12202	Entire home/apt	75	2	21	07/04/2016	0.27	1	222
323473	Lovely flat in the heart of Islington	1655726	Eleni & Tom		Islington	51.5402	-0.09663	Entire home/apt	79	3	62	31/08/2018	0.7	1	19
323571	Lovely 1 bedroom flat in Dalston	621725	R & T		Hackney	51.5506	-0.07698	Entire home/apt	75	7	2	01/01/2019	0.04	1	0
324055	worth to stay.you will never regret	1664001	Ganesan		Newham	51.55317	0.02328	Private room	29	150	0			1	365
324714	triple room near Wimbledon Tennis 	1554246	Amanda		Wandsworth	51.45465	-0.19836	Private room	65	3	7	26/09/2015	0.1	2	1
325305	King size room in relaxing home	734142	Mariano & Eduardo		Newham	51.52935	0.0092	Private room	35	2	155	07/07/2019	1.79	1	223
325673	Charming Bedroom, SWISS COTTAGE / HAMPSTEAD NW3	1665741	Alon		Camden	51.54368	-0.17332	Private room	40	1	91	29/06/2019	1.22	5	353
325809	Big House for Olympics sleeps 6 to8	1666422	Stephen		Camden	51.54999	-0.18455	Entire home/apt	801	14	0			2	365
326146	Rent for Olympics	1667975	Inma		Waltham Forest	51.56931	-0.02936	Private room	120	7	0			1	0
326236	Fabulous home in Marylebone, W1	1667994	Tanya		Westminster	51.52029	-0.15755	Entire home/apt	90	365	1	01/07/2012	0.01	1	365
326314	3 bed/bathroom house central London	1668677	Chris		Lambeth	51.48864	-0.11714	Entire home/apt	140	14	6	25/08/2014	0.1	1	160
326633	Stylish, Light Central London Flat	1619024	Sally		Wandsworth	51.47634	-0.15068	Private room	60	2	211	24/06/2019	2.4	2	4
326655	Bright and arty first floor apartment in zone 2	43039	Adriano		Lambeth	51.46276	-0.11724	Entire home/apt	125	3	20	01/05/2019	0.23	2	330
327026	Newly refurbished house in city centre .	1672233	Philip		Greenwich	51.48919	0.07161	Private room	25	1	9	16/06/2019	0.99	4	348
327220	A private, en-suite double bedroom	1672891	Nick		Hackney	51.52453	-0.08006	Private room	62	4	194	04/07/2019	2.21	1	223
327743	Great 1 bed flat for the Olympics	1675125	Jo		Wandsworth	51.4612	-0.17298	Entire home/apt	150	6	0			1	0
328189	London Greenwich Docklands Double	1410091	Kath		Greenwich	51.47296	0.0694	Private room	45	1	0			2	365
329109	A cosy room in a beautiful and quiet location...	1481764	Kiran		Ealing	51.50451	-0.29203	Private room	20	4	65	17/06/2019	0.79	1	342
329496	BEAUTIFUL Home with garden Hip Hackney	1013310	Emma		Hackney	51.55206	-0.05641	Entire home/apt	190	4	5	17/08/2018	0.08	1	345
329610	ROOM TO RENT IN THE OLYMPIC PERIOD 	1682825	Ramon		Waltham Forest	51.56394	-0.01025	Private room	100	1	0			1	365
330032	Victorian large double with ensuite / fridge/tv	1684191	Alessandra		Hounslow	51.48858	-0.26231	Private room	45	2	56	09/07/2019	4.99	2	17
330044	Large Victorian ensuite room	1684191	Alessandra		Hounslow	51.48406	-0.26182	Private room	32	2	6	22/04/2018	0.08	2	0
330333	Camden Double room- Olympic Time	1685337	Beth		Camden	51.54374	-0.13595	Private room	80	1	0			1	0
330783	Bright Furnished Double Islington	1687570	Claire		Southwark	51.45573	-0.05166	Private room	45	5	0			1	365
330932	LIGHT QUIET SPACIOUS CAMDEN APARTMENT	1302946	Robin		Islington	51.55235	-0.12384	Entire home/apt	99	5	182	05/07/2019	2.04	2	336
331058	Spacious Double Room (R3)	1688557	Layla		Ealing	51.50144	-0.25678	Private room	60	1	116	19/06/2019	1.59	6	290
333931	FEMALE ONLY: LARGE ROOM, SHOWER	1693107	Zara		Barking and Dagenham	51.57291	0.14562	Private room	45	5	8	19/07/2014	0.09	2	362
334310	Superior Boutique Comfort, Amazing Fast Transport	1703080	Allan		Lewisham	51.45735	-0.01614	Private room	36	5	155	20/06/2019	1.73	3	318
334412	HUGE Central Ldn Room in Flatshare	1703579	Hockley-In-The-Hole In The Centre O		Islington	51.52249	-0.10525	Private room	60	1	152	07/06/2019	1.69	4	290
334546	Double room with TV+WiFi  in London	1703967	Victor & Rachel		Newham	51.52493	0.03679	Private room	25	1	421	28/06/2019	5.02	1	79
335867	2 Bed appt overlooking olympic park	1706248	Richard		Newham	51.53258	-0.01141	Entire home/apt	200	21	0			1	0
336577	Art Gallery Flat - Incredible Panoramic Views!	1270755	Claire		Hackney	51.53131	-0.08034	Private room	90	1	334	19/06/2019	3.9	7	318
337806	Beautiful warehouse flat in London	1716535	Dalston		Hackney	51.55163	-0.0745	Entire home/apt	65	1	27	27/06/2018	0.34	1	0
337986	Spacious Large room in a Family Home	1717343	Tom Tyrell		Barking and Dagenham	51.54829	0.1611	Private room	20	2	2	08/04/2018	0.12	1	90
338198	Stylish 2 Bed Apartment with Balcony	1718539	Mojdeh		Barnet	51.56285	-0.19551	Entire home/apt	150	2	32	02/07/2019	1.31	1	323
338354	Sunny comfortable double room Zone2	1719023	Gill		Lewisham	51.4686	-0.04931	Private room	35	2	83	30/06/2019	0.94	1	298
338896	Enjoy a warm welcome in London's greenest surburb	1721165	Elaine		Barnet	51.59635	-0.19098	Private room	28	3	19	28/06/2019	1.02	1	363
340435	Shepherds Bush W12 Double/Twin Room	1727431	Kenny		Hammersmith and Fulham	51.5069	-0.22604	Private room	60	2	303	23/06/2019	3.38	1	275
340916	Lovely Single Bedroom near harrow	1734039	Sonya		Harrow	51.59922	-0.33356	Private room	20	3	23	10/11/2017	0.33	5	0
340933	Comfortable room in central flat	1730010	Natalie		Southwark	51.49226	-0.06271	Private room	45	1	0			1	0
341143	Tranquil Victorian Town House	1499506	Anna		Haringey	51.57034	-0.11096	Private room	70	1	4	11/07/2015	0.06	1	0
341779	NICE DOUBLE ROOM IN A CLEAN  AND QUIET HOUSE	1734105	Tricia		Croydon	51.40208	-0.0987	Private room	21	1	28	01/06/2019	0.38	4	256
341795	semi detached house good residentia	1734039	Sonya		Harrow	51.60164	-0.33589	Private room	40	3	0			5	0
341956	A double bedroom with own bathroom	1735026	Sylwia		Ealing	51.53169	-0.3761	Private room	50	2	1	03/11/2013	0.01	1	364
342636	LondonVictorian house- room to rent	1740979	Hilary		Lewisham	51.45644	-0.03757	Private room	60	1	0			1	0
342804	Chiswick: Luxury 2 bed maisonette	1631033	Sandra		Hounslow	51.48945	-0.27208	Entire home/apt	160	5	60	02/07/2019	0.89	2	291
343062	London Excel O2 Arena Double Room	1680191	Eli		Newham	51.50893	0.01881	Private room	38	2	217	21/06/2019	2.43	4	319
343149	Luxury 2bed Central, Hyde Park!	507972	Maryam		Westminster	51.51697	-0.18231	Entire home/apt	165	91	29	20/01/2017	0.41	2	336
343848	Lovely double room in Oakwood, North London	1744522	Denise		Enfield	51.64879	-0.11822	Private room	25	2	43	17/08/2018	0.5	3	6
344094	Homely Twin Room Streatham,London	1745432	Karen		Lambeth	51.41868	-0.12462	Private room	24	3	151	06/07/2019	1.75	3	328
344102	Homely Triple Room London 2	1745432	Karen		Lambeth	51.41757	-0.12453	Private room	23	3	146	05/07/2019	1.96	3	333
344233	selfservice kingsize bedroom&lounge	1746057	Ashudill		Newham	51.54439	0.05872	Private room	175	2	0			2	0
345013	Riverside House Near Iconic Tower Bridge	1750074	Oliver		Southwark	51.50021	-0.06975	Entire home/apt	195	5	3	03/04/2018	0.16	1	184
345039	KENSAL GREEN Flat for Olympics rent	1750169	Adam		Brent	51.534	-0.23784	Entire home/apt	235	14	0			1	0
345321	2 Bed Flat 5 mins from Olympic Park	1751472	Leona		Newham	51.53338	-0.00996	Entire home/apt	300	14	0			1	365
345877	Gorgeous One bed flat in London, N1	1754088	Clare		Islington	51.53771	-0.08668	Entire home/apt	80	2	40	27/06/2019	0.45	1	15
346523	Chelsea Central Stylish Studio	1756532	Julia		Kensington and Chelsea	51.48311	-0.18428	Entire home/apt	99	5	102	04/07/2019	1.35	1	330
346631	WOOOOOW real London style central 2 bed apartment	134938	Ron		Camden	51.55925	-0.14276	Entire home/apt	120	90	3	28/12/2018	0.03	1	220
347389	Canary Wharf/Excel riverside luxury	1090342	John		Newham	51.50062	0.03117	Private room	115	2	20	15/04/2019	0.25	1	269
347436	Olympics, sleep 4, beautiful house	1666422	Stephen		Camden	51.55025	-0.18445	Private room	401	2	0			2	365
347849	Entire Flat - Balham, London	1763100	Yvonne		Lambeth	51.44217	-0.1376	Entire home/apt	129	4	26	20/06/2019	0.34	3	10
347896	Lovely Private Room	1763100	Yvonne		Lambeth	51.44553	-0.13773	Private room	30	2	105	27/03/2019	1.2	3	0
348076	Double Room Near Olympic Park	1606425	Paolo		Newham	51.54253	0.00712	Private room	100	1	0			2	365
348215	Gorgeous double at Camden Market	1621004	Gideon		Camden	51.54267	-0.14519	Private room	75	1	73	19/06/2019	0.89	4	136
348217	3 Bedroom House by Camden Stables	1621004	Gideon		Camden	51.544	-0.14509	Entire home/apt	275	2	38	03/07/2019	0.78	4	136
348549	Unwind on a Roof Terrace near Columbia Road Market	1764754	Tom		Tower Hamlets	51.52756	-0.06337	Entire home/apt	159	2	53	20/06/2019	0.61	1	69
349273	Stratford City apartment room	1769704	Fai		Waltham Forest	51.61154	-0.01863	Private room	45	2	1	12/08/2012	0.01	1	0
349339	Double room in Victorian house	1769902	Fiona		Barnet	51.61654	-0.14936	Private room	50	2	3	24/11/2017	0.05	3	351
349930	High rise flat in Angel Islington	1773176	Arnie		Islington	51.52832	-0.10085	Private room	40	2	67	03/06/2019	0.76	1	231
350011	Stunning, private apartment zone 2	778948	Laura And Kamilo		Islington	51.55975	-0.12085	Entire home/apt	100	3	18	30/12/2018	0.2	2	297
350297	Bright & Quiet, 1  Bedroom Modern Apartment	1775182	Raffaella		Tower Hamlets	51.5319	-0.05645	Entire home/apt	100	3	0			1	44
350442	Fabulous Victorian House Islington Central London	1775832	Natalie		Haringey	51.56956	-0.10778	Entire home/apt	53	2	23	01/07/2019	0.31	1	40
350588	St Pancras Music Rm, Own Bathroom Garden	1775224	Christina		Islington	51.53638	-0.11896	Private room	98	2	91	04/07/2019	2.58	8	173
351055	Double Room near Olympic Stadium  	1778720	Carl		Tower Hamlets	51.5311	-0.03799	Private room	80	7	0			1	0
351071	Central Kensington Luxury Apartment	1778760	Nicholas		Kensington and Chelsea	51.50176	-0.19052	Entire home/apt	175	1	199	08/06/2019	2.26	2	299
351727	Bright airy double room, central	1781664	Hilda		Lambeth	51.45511	-0.10869	Private room	32	2	200	21/06/2019	2.31	1	70
352643	High end luxury apartment	1785736	Laurence		Islington	51.55851	-0.12771	Entire home/apt	95	7	6	09/09/2013	0.07	1	269
353133	Peaceful, Convenient, Central Ldn.	1788460	Anne		Islington	51.54482	-0.11008	Entire home/apt	50	3	69	28/05/2019	0.8	2	30
353787	Large family room - Zone 3 Sleeps 5	1791650	Brid		Waltham Forest	51.55859	0.0132	Private room	69	1	52	22/06/2019	0.6	1	347
354003	Beautiful 2 double bedroom	1792369	Eleonor		Kensington and Chelsea	51.4908	-0.18779	Entire home/apt	150	1	102	29/05/2019	1.22	1	120
354827	Lovely  Twin Bedroom in harrow	1734039	Sonya		Harrow	51.60054	-0.33774	Private room	30	3	6	18/09/2016	0.07	5	344
355676	small/large luxry room to let	1800473	Mohad		Redbridge	51.57605	0.1133	Private room	30	1	0			1	365
356027	2BR  - Modern apartment Greenwich/Excel	1797656	Ateeq		Greenwich	51.49604	0.01312	Entire home/apt	140	5	40	27/06/2019	0.53	22	166
356040	Kingsize Bedroom, 10 mins to City.	130231	Nathan		Lewisham	51.46264	-0.01505	Private room	28	1	14	09/07/2018	0.36	1	0
356073	Loft for rent in Victorian house	862386	Veneranda And Leo		Newham	51.52077	0.02479	Private room	40	3	79	28/04/2019	0.9	7	310
356427	4 bed Beautiful west london home	1755482	Liz		Brent	51.54071	-0.22338	Entire home/apt	250	7	0			1	365
356978	Double room with Garden view, Females only.	1811246	Sandra		Westminster	51.53023	-0.21417	Private room	45	2	7	02/10/2014	0.11	1	81
357036	LARGE 2 BED FLAT IDEAL FOR FAMILIES	1768706	Michael		Brent	51.55324	-0.22808	Entire home/apt	99	10	12	30/08/2017	0.14	1	9
357197	London, Hoxton. Nice, 2 bedroom, 7th floor flat.	1807743	Nathan		Hackney	51.53197	-0.08922	Entire home/apt	55	28	0			1	0
358043	2 Bed Flat in East London By The Canal W/Balcony	727110	Serge		Tower Hamlets	51.52907	-0.0409	Entire home/apt	150	3	32	13/06/2019	0.53	1	98
358141	Luxury 2 Bed Flat & Swimming Pool, Tower Hill.	1812642	Lucy		Tower Hamlets	51.50671	-0.0699	Entire home/apt	275	4	87	10/06/2019	0.98	2	75
358360	Room w/ WIFI in Arty Victorian	1813972	Rachella		Haringey	51.59737	-0.09714	Private room	26	1	246	02/07/2019	2.8	1	321
359316	PORTOBELLO ROAD ON YOUR DOORSTEP	1818149	Vanessa		Kensington and Chelsea	51.51551	-0.2146	Private room	50	2	109	09/07/2019	1.22	2	0
359423	1st floor in converted pub	1818251	Robin		Hackney	51.53238	-0.06578	Private room	75	2	128	04/07/2019	3.09	1	325
359619	Double storey 3 Bedrooms with courtyard	1819342	Tim		Tower Hamlets	51.50649	-0.05628	Entire home/apt	205	90	21	31/12/2018	0.25	2	362
359974	Charming 2-bed Shoreditch Apartment	1741058	Frankie		Hackney	51.52795	-0.08272	Entire home/apt	120	5	60	08/07/2019	0.72	1	6
360968	Big Double room/own bathroom/Zone 2	1824557	Rose		Wandsworth	51.46299	-0.22336	Private room	70	6	98	07/07/2019	1.15	4	361
360969	Single room/shared bathroom	1824557	Rose		Wandsworth	51.46316	-0.22124	Private room	40	3	95	05/07/2019	1.13	4	318
361472	Lovely Holiday Let Flat - Mile End	835577	Guido & Laura		Tower Hamlets	51.53048	-0.03475	Entire home/apt	83	4	94	02/12/2018	1.09	1	0
361549	Beautiful Flat - London Bridge. SE1	335879	Sophie		Southwark	51.49907	-0.08119	Entire home/apt	110	3	152	01/07/2019	1.73	1	3
361662	Fabulous room + bathroom in gorgeous Mayfair	1827865	Francine		Westminster	51.50403	-0.14913	Private room	115	1	517	08/07/2019	5.82	1	20
361944	Double Room for professionals incl WIFI	1829481	Orsi		Bromley	51.39428	0.11994	Private room	22	1	61	21/06/2019	0.76	1	349
362026	Double room in lovely period house - friendly host	1810850	Christopher		Haringey	51.60081	-0.11489	Private room	55	5	58	04/07/2019	0.77	2	325
362621	Olympic let	1832206	Jo		Islington	51.54314	-0.08991	Private room	120	1	0			1	0
363648	London Olympic High standard room 	1836808	Di		Lewisham	51.42741	0.008	Private room	87	7	0			2	365
363749	London Olympic Easy access to venue	1836808	Di		Lewisham	51.42694	0.00703	Private room	86	7	0			2	365
365933	London Vauxhall - Excellent Option!	1847762	D & D		Lambeth	51.48622	-0.11933	Entire home/apt	95	2	237	30/06/2019	2.8	1	290
366450	1 Bed Flat in Highbury & Islington	1226920	Natalia		Islington	51.55586	-0.09366	Entire home/apt	67	2	103	02/06/2019	1.33	1	340
367175	2 bed flat, 15 mins to Stratford	1853739	Andres		Redbridge	51.58467	0.02784	Entire home/apt	75	2	10	10/06/2019	0.12	1	33
367181	Lovely garden flat - a London oasis	1849921	Oliver		Hackney	51.56598	-0.08578	Entire home/apt	150	5	17	14/11/2017	0.21	1	0
367207	Exceptional 5 Star Private Room, Central London W1	1844072	Mary		Westminster	51.52023	-0.14048	Private room	95	2	90	08/04/2019	1.09	1	0
367977	Riverside 1 bed flat - Chelsea / Fulham	1857537	Julian & Nicky		Hammersmith and Fulham	51.47219	-0.18464	Entire home/apt	70	90	25	23/04/2019	0.34	1	217
368011	Room in C LONDON, E2 - 15 min from City	1857893	Pablo		Tower Hamlets	51.52754	-0.04986	Private room	45	60	0			4	90
369034	Stylish house close to river thames	1861649	Vicky		Hammersmith and Fulham	51.48734	-0.21673	Private room	65	1	239	08/07/2019	2.72	1	224
369374	Spacious Home in Greenwich	1764519	Latoya		Greenwich	51.48403	0.08595	Private room	85	7	1	08/09/2012	0.01	1	365
369383	★ CENTRAL ★ CAMDEN TOWN DUPLEX ★	493497	Clive		Camden	51.53962	-0.14268	Entire home/apt	127	2	115	02/06/2019	1.31	5	201
370824	Sunny single room in South London	1620606	Shirley		Lambeth	51.44036	-0.13369	Private room	30	2	127	29/05/2019	1.43	3	347
371150	LOVELY 4 BEDROOM House with PARKING	1869784	Anna		Newham	51.54758	-0.00201	Entire home/apt	119	2	97	05/07/2019	1.33	7	316
372691	Penthouse on Park Ensuite 2Terraces	1870411	Jo & Jake		Hackney	51.54184	-0.05923	Private room	40	2	39	04/06/2019	0.44	3	0
373284	Cosy Double Room, Great Location.	1823782	Colette		Hackney	51.56711	-0.07623	Private room	30	3	41	31/05/2019	0.47	1	321
374356	Wonderful Dbl room in Sth/West LDN	1883369	Carly And		Croydon	51.40648	-0.12059	Private room	45	1	0			1	365
374493	Unique Stylish Flat-Great Location!	1883830	Aisling & Matt		Tower Hamlets	51.52919	-0.03785	Entire home/apt	100	4	5	07/08/2014	0.07	1	192
374594	Sunny Victorian Flat in London	1749231	Lizzy		Wandsworth	51.42259	-0.16387	Entire home/apt	150	7	10	04/10/2017	0.14	1	0
374624	2 Bed Home w/ Garden and great transport links	1598182	Jan		Hackney	51.54093	-0.05371	Entire home/apt	101	4	19	28/06/2019	0.71	1	0
375006	Waterloo Heights	1886636	Tope		Lambeth	51.49864	-0.11507	Private room	53	2	480	23/06/2019	5.44	3	78
375657	Delightful Airy Garden Flat in W12	1554514	Sandy		Hammersmith and Fulham	51.50195	-0.24959	Entire home/apt	84	3	48	13/06/2019	0.57	1	295
375799	Luxury apartment : London/Wimbledon	1889832	Glynis		Kingston upon Thames	51.40296	-0.25044	Entire home/apt	80	7	53	18/06/2018	0.61	2	261
377707	Vintage Oasis&Double Room&Peace...	1898009	Raimonda & Paulius		Waltham Forest	51.59895	-0.00705	Private room	30	1	137	08/07/2019	1.6	2	301
377982	Your Central London Home Base	1878852	Alienor & Piers		Westminster	51.49819	-0.13836	Entire home/apt	155	4	70	09/07/2019	0.8	1	197
378406	Double bedroom in SW London	1900844	Pippa		Wandsworth	51.42675	-0.16785	Private room	36	4	0			2	0
378407	Lovely Garden Flat for 2 + baby	1900844	Pippa		Wandsworth	51.42525	-0.16636	Entire home/apt	120	7	0			2	0
378551	Double bedroom mezzanine apartment	1901556	Marianne		Hounslow	51.48364	-0.26736	Entire home/apt	100	3	45	14/06/2019	0.55	1	282
378838	Large double room w/large balcony (non-smoking)	1902549	Raymond		Tower Hamlets	51.5285	-0.04228	Private room	60	2	11	21/01/2018	0.29	2	0
378886	Double room with large balcony (non-smoking)	1902549	Raymond		Tower Hamlets	51.52801	-0.04198	Private room	30	2	9	27/08/2018	0.43	2	0
379053	Large sunny room, private bathroom, Dalston	1903473	Suzanne		Hackney	51.55149	-0.0787	Private room	47	2	109	23/06/2019	1.43	1	234
379060	Fab Fulham Flat for 4, near Chelsea	892187	Wayne		Hammersmith and Fulham	51.48249	-0.19929	Entire home/apt	89	2	232	07/05/2019	2.64	2	227
379137	Cosy Garden Flat in London, Hackney	1903242	Åsa		Hackney	51.54935	-0.05619	Entire home/apt	150	6	8	29/12/2018	0.1	3	10
380188	2 Bedroom Garden Flat near Richmond	1908027	Louisa		Richmond upon Thames	51.45954	-0.3234	Entire home/apt	130	2	100	26/05/2019	1.14	1	277
380714	King sized double room, part of house sleeping 8	1909905	Eddie		Islington	51.54049	-0.09041	Private room	54	3	6	15/07/2017	0.07	4	319
381005	Comfortable place to base yourself 	1911148	Brendan		Brent	51.54929	-0.22403	Private room	30	3	84	03/06/2019	0.96	1	254
381467	Earls Court-London-2 Bed/2 Bath	1913410	Thanos		Kensington and Chelsea	51.48808	-0.19523	Entire home/apt	127	2	265	20/07/2018	2.99	1	0
381741	Beautiful two bed flat, nr tube.	1907299	Hazel		Brent	51.53571	-0.24497	Entire home/apt	125	1	10	23/06/2019	0.12	1	360
381916	White Room in Classic London Town House - Zone 2	1890206	Francien		Lambeth	51.44259	-0.12949	Private room	65	1	59	31/07/2018	0.66	4	83
381929	London Studio Apartment#32 B Zone 1 On Promo	1612612	Abu & Khurram		Tower Hamlets	51.51545	-0.06834	Entire home/apt	75	1	264	13/05/2019	2.99	36	0
381930	London Luxury Apartment#5 Zone 1 On Promotion	1612612	Abu & Khurram		Tower Hamlets	51.51567	-0.06838	Entire home/apt	69	1	192	13/06/2019	2.26	36	2
382627	1 Bedroom Flat (Sleeps 4) Angel, N1	1917742	Aaron		Islington	51.53951	-0.09822	Entire home/apt	120	2	427	13/06/2019	4.81	1	191
383382	Serene Room in Classic London Town House - Zone 2	1890206	Francien		Lambeth	51.45084	-0.12378	Private room	65	2	83	01/01/2017	0.94	4	87
383416	Victorian Room in Classic London Townhouse -Zone 2	1890206	Francien		Lambeth	51.44773	-0.12252	Private room	60	2	18	25/12/2016	0.21	4	85
384297	Portobello Market, Notting Hill!	750917	Robin		Kensington and Chelsea	51.52053	-0.21086	Private room	47	2	49	19/06/2019	0.56	1	333
384315	Cosy room, Hackney, flat overlooks Regents Canal	1923818	Querida		Hackney	51.53606	-0.05657	Private room	28	7	68	08/06/2019	0.81	2	0
384317	Cosy 2 Bed Flat in Hackney Overlooking the Canal	1923818	Querida		Hackney	51.53609	-0.05553	Entire home/apt	112	3	4	30/06/2019	0.48	2	0
384770	One Bedroom Flat Shepherds Bush	1926757	Jonathan		Hammersmith and Fulham	51.50364	-0.22161	Entire home/apt	80	2	55	24/06/2019	0.65	1	171
384780	30% DISCOUNT! - GORGEOUS! Apt.	1920828	Marcus		Camden	51.54201	-0.13893	Entire home/apt	157	5	28	24/06/2019	0.4	3	316
385019	Gorgeous apartment nr Olympics!	1927072	Helen		Hackney	51.55698	-0.07609	Entire home/apt	320	7	0			1	0
386298	3br Flat in Trendy Angel	945289	Alex		Islington	51.54162	-0.10824	Entire home/apt	800	1	6	14/07/2014	0.07	1	252
386494	Sunny double bedroom in Hackney!	1934298	Thibaud		Hackney	51.54358	-0.05192	Private room	64	1	4	14/10/2014	0.05	1	0
