id	name	host_id	host_name	neighbourhood_group	neighbourhood	latitude	longitude	room_type	price	minimum_nights	number_of_reviews	last_review	reviews_per_month	calculated_host_listings_count	availability_365
595103	Huge, lovely flat in Zone 2 Brixton	1489441	Melanie		Lambeth	51.44845	-0.11136	Entire home/apt	60	3	8	17/04/2016	0.14	1	0
595539	Double Bed in Beautiful Development	2942955	Bob		Wandsworth	51.4734	-0.16316	Private room	50	2	3	04/02/2015	0.05	1	0
595611	hackney central gem	914803	Chelsea		Hackney	51.55184	-0.05474	Private room	34	1	50	07/07/2019	1.36	1	257
596013	Room with View, The City, Spitalfields, Brick Lane	2940541	Deepa &		Tower Hamlets	51.5158	-0.06411	Private room	45	1	336	19/06/2019	3.98	1	87
596027	Room in Putney, Zone 2, London	2946018	Joel		Wandsworth	51.47069	-0.22406	Private room	80	7	4	30/01/2013	0.05	1	365
596256	Lovely 1Bed flat in centralHackney!	2945888	Michael		Hackney	51.54948	-0.06185	Entire home/apt	90	3	14	24/06/2019	0.19	1	0
596823	Perfectly Located Beautiful Apartment & free gym	2951231	Binit		Islington	51.55092	-0.11425	Entire home/apt	40	1	31	14/03/2019	1.67	4	5
596977	Luxury ensuite room for Olympics	2951898	Mas		Redbridge	51.58109	0.02499	Private room	210	1	0			1	365
597005	Rent our  Our Room	2952090	Joelle		Newham	51.53127	0.03207	Private room	63	2	0			1	89
597030	Central London, Borough, SE1 London	2945307	Johnnie		Southwark	51.49786	-0.09415	Entire home/apt	190	7	48	04/07/2019	0.58	1	362
597350	Good room, uncool house, Dalston	2953613	Rowena		Hackney	51.5492	-0.06774	Private room	35	3	6	06/08/2018	0.12	1	0
597681	Modern, bright flat in StJohnâ€™s Wd	1349045	Renata		Westminster	51.53324	-0.17876	Entire home/apt	90	120	11	01/04/2018	0.13	2	363
597726	Cosy Apartment in heart of Chelsea!	2490448	Minty		Kensington and Chelsea	51.49307	-0.16634	Entire home/apt	95	1	203	22/06/2019	2.41	3	339
597728	Room in 2 bed flat, zone 1 London.	2955415	Gareth		Lambeth	51.4932	-0.10957	Private room	150	1	0			1	0
598125	room for rent in walthamstow 	2865624	Cristina		Waltham Forest	51.58257	-0.01918	Private room	119	1	0			2	0
598814	Secluded, Very Central 1 Bed Soho Apartment	2962505	Craig		Westminster	51.51374	-0.13636	Entire home/apt	150	2	247	01/06/2019	2.92	1	0
598921	Ensuite Room - Shoreditch / Dalston	2963206	Anant		Hackney	51.54129	-0.06881	Private room	98	2	0			1	0
598923	Big room in heart of Camden Town	1386377	Shweta		Camden	51.53865	-0.14228	Private room	50	1	0			1	0
598939	Luxury en-suite bedroom near Tube	2963275	Diane		Barnet	51.58698	-0.16359	Private room	57	3	127	07/06/2019	1.54	2	300
599008	1 bedroom apartment in Notting Hill	2635161	Pavel		Westminster	51.51813	-0.19603	Entire home/apt	169	2	2	29/04/2018	0.02	11	363
599058	Apartment in the heart of London!	2963769	Tim		Westminster	51.51525	-0.16606	Private room	105	1	433	29/06/2019	5.18	2	273
599344	Bright and spacious doubleroom Hackney	1502158	Gabriela		Hackney	51.56217	-0.07184	Private room	30	2	32	02/03/2019	0.41	2	298
599613	GREENWICH APARTMENT OLYMPIC LET	2846576	Amanda		Lewisham	51.48276	-0.02728	Private room	140	7	0			1	0
600013	Princess Elsham 2 bedroom apartment in Kensinton	2635161	Pavel		Kensington and Chelsea	51.50002	-0.21086	Entire home/apt	219	2	3	21/12/2018	0.05	11	0
600357	Spacious Modern 1 Bed Flat Hackney	2969887	Emily & Will		Hackney	51.53946	-0.05604	Entire home/apt	71	3	16	25/09/2018	0.21	1	0
600432	cheap big room for 2, 3  people	2970267	Jorge		Lambeth	51.429	-0.11085	Private room	65	1	0			1	0
600494	Gorgeous characterful flat-Olympics	2970643	Ella		Brent	51.53403	-0.21983	Private room	120	1	0			1	0
600500	Quirky, modern flat in Brixton	2981653	Naomi		Lambeth	51.45511	-0.10583	Entire home/apt	80	4	11	30/12/2016	0.14	1	0
601018	next to lake/woods - london suburb	2963984	Shailesh		Hillingdon	51.58807	-0.43468	Private room	40	2	0			1	363
601432	Wonderful Boho Style Flat in Zone 2	2976170	Elain		Lambeth	51.46357	-0.10041	Entire home/apt	89	3	40	17/05/2019	0.52	1	351
601545	Penthouse Single Room	2976785	Sofia		Newham	51.54573	0.01855	Private room	70	6	0			1	0
601550	Double room near Portobello & Maida Vale	2136685	Anita		Westminster	51.52436	-0.19924	Private room	56	1	2	30/05/2019	0.2	3	119
601584	Room near Portobello & Paddington	2136685	Anita		Westminster	51.52426	-0.19809	Private room	44	1	53	13/06/2019	0.68	3	117
602302	Next to Hyde Park, London W2	2980009	Lee		Westminster	51.51064	-0.18539	Entire home/apt	200	5	11	01/01/2018	0.26	1	0
602461	Outstanding location Kensington	2980956	Nava		Kensington and Chelsea	51.50458	-0.19337	Entire home/apt	100	4	230	05/07/2019	2.73	3	316
602475	Entire flat 1 Bed Room - 4+ ppl - City of London	2981012	Val		Tower Hamlets	51.51675	-0.07352	Entire home/apt	85	1	35	14/06/2019	2.24	2	165
602570	Well equipped spacious super king bed w/view zone2	1496340	Pedro		Hackney	51.5643	-0.04775	Entire home/apt	80	3	42	02/01/2019	0.55	1	209
603959	INEXPENSIVE OWN ROOM. HACKNEY/CITY	2951204	Dick And Bob		Hackney	51.53742	-0.07139	Private room	40	1	173	30/06/2019	2.13	1	344
604185	Lovely Double in Islington Near tube. Zone 2	2990888	Marie		Islington	51.55406	-0.11737	Private room	44	1	579	03/07/2019	6.87	1	81
604687	Your Place in Little Venice; 15 mins to West End	2993971	Joel		Westminster	51.5215	-0.17616	Entire home/apt	286	1	40	28/05/2019	0.49	2	293
605086	Pretty, quiet flat, near Portobello road	2996817	Mary		Kensington and Chelsea	51.51554	-0.20872	Entire home/apt	50	5	5	02/10/2016	0.07	1	0
605400	central studio, perfect location	2634400	Tina		Kensington and Chelsea	51.49259	-0.16505	Entire home/apt	59	2	109	04/05/2017	1.29	1	0
605497	C. London - 15mins from HRW!	2998895	Maria		Westminster	51.51602	-0.17496	Entire home/apt	300	3	87	24/06/2019	1.07	4	289
605703	1 bed garden flat in Stoke Newington/Dalston	2876145	Crystal		Hackney	51.55476	-0.07744	Entire home/apt	89	2	10	10/07/2019	10	1	0
605710	Cosy, single room in the â¤ï¸ of Notting Hill	2915698	Nat & Cla		Kensington and Chelsea	51.51032	-0.21539	Private room	47	3	102	16/06/2019	1.21	1	289
605812	Stylish Retro Hackney Studio Apartment	2828479	Simon		Hackney	51.55319	-0.05536	Entire home/apt	65	3	67	10/06/2019	0.81	1	191
606063	Double bedroom in pleasant location	3001445	Doreen		Bromley	51.43823	0.04151	Private room	55	1	0			1	0
606217	SPARE ROOM TO LET DURING OLYMPICS	3002505	Atim		Newham	51.53588	0.00324	Private room	59	1	0			1	0
606382	A beautiful little flat in Camden	3003455	Joseph		Camden	51.54502	-0.13524	Entire home/apt	89	5	121	27/06/2019	1.46	1	329
606540	Just minutes away from the games!	3004521	Ronah		Waltham Forest	51.57017	-0.03263	Private room	52	1	0			1	0
606556	Living Room, Wandsworth, London	1158384	Ronald		Wandsworth	51.45725	-0.18141	Private room	20	1	22	23/05/2018	0.3	1	355
606861	Lovely Victorian home - trendy area	3005827	Simon		Islington	51.55151	-0.10322	Entire home/apt	249	6	6	19/06/2019	0.08	1	0
607129	London Shoreditch-superb flat-huge private terrace	3008010	Anders & Gabriel		Hackney	51.53734	-0.07571	Entire home/apt	85	2	144	05/07/2019	2.01	1	0
607258	Large Single Room with Balcony	2588294	Jackie		Brent	51.55874	-0.28563	Private room	60	1	8	10/10/2015	0.11	1	340
607280	Bfl Lge Dble Bed 5mins frm Olympics	3008850	Dominique		Tower Hamlets	51.53545	-0.02257	Private room	150	1	0			1	0
607306	Luxury Room Royal Arsenal Riverside	1639594	Rhodalyn		Greenwich	51.49458	0.07579	Private room	49	1	0			1	0
607676	One Bedroom Garden Flat in Stoke Newington (N16)	3011159	Henriette		Hackney	51.55962	-0.08277	Entire home/apt	85	4	72	10/06/2019	0.86	1	78
607796	Spacious Whole house Central Camden	2808546	Anthony		Camden	51.54212	-0.14137	Entire home/apt	125	3	148	17/05/2019	1.76	2	66
607885	Luxury Apartment in Wembley London	1946868	Yardena		Brent	51.56883	-0.26054	Entire home/apt	110	3	27	17/06/2019	0.36	1	333
608431	Peaceful, comfortable Hackney flat	3015770	Caroline		Hackney	51.55357	-0.0575	Private room	27	2	103	22/06/2019	2.2	1	25
608438	BEST LOCATION in Central London	3015804	J.O.		Lambeth	51.49805	-0.11586	Entire home/apt	97	15	42	24/02/2019	0.54	1	297
608532	Central London, Wifi, Single Room B	1961049	Lynn Mann		Westminster	51.51273	-0.17953	Private room	32	1	25	01/07/2019	0.32	2	349
608847	A spacious family home in London	1988040	Jane		Wandsworth	51.45093	-0.158	Entire home/apt	349	2	86	25/12/2018	1.06	1	251
608897	Double Bedroom in the heart of Chelsea	19089385	Franc		Kensington and Chelsea	51.48527	-0.16738	Entire home/apt	180	2	8	02/01/2019	0.1	1	6
608990	One bedroom flat, Fitzrovia, London	2236480	Albert		Camden	51.51783	-0.13372	Entire home/apt	149	4	23	28/09/2018	0.33	1	0
609218	Modern/Bright Room, Victorian House	2938071	Eddie		Hammersmith and Fulham	51.49805	-0.24485	Private room	75	1	88	07/07/2019	1.13	4	339
609258	Your Studio Flat in London-Olympics	3020571	Christian		Hammersmith and Fulham	51.5017	-0.22567	Entire home/apt	120	5	0			1	0
609319	Luxury En-suite Room in West London	2938071	Eddie		Hammersmith and Fulham	51.49747	-0.24449	Private room	110	1	17	26/05/2019	0.22	4	338
609351	Doppelzimmer in Nordlondon	3021027	Katja		Haringey	51.58441	-0.10194	Private room	60	1	0			1	0
609407	Studio FLAT, PRIVATE ENTRANCE : Zone 1 in 10 mins!	3028631	Sally		Redbridge	51.55665	0.02	Private room	59	3	29	02/06/2019	0.38	3	206
609973	Modern stylish child friendly flat in Queens Park	3011339	Patrizia		Brent	51.53702	-0.20106	Entire home/apt	90	3	52	20/05/2019	0.65	1	292
610858	A big bedroom in Walthamstow, nice 	3028680	Pedro		Waltham Forest	51.58833	-0.0101	Private room	50	1	0			1	365
610862	5* Artistâ€™s Sunny London House, Zone 1 in 10 Mins!	3028631	Sally		Waltham Forest	51.5563	0.0193	Private room	39	2	17	18/03/2019	0.2	3	208
611209	LIVING RM with ADJOINING BEDRM 	3030705	Carla		Southwark	51.46879	-0.07167	Private room	80	3	0			1	0
611518	Bright & spacious double room/ bathroom in Fulham	3032457	Maria		Hammersmith and Fulham	51.4805	-0.2075	Private room	58	2	27	16/06/2019	0.33	2	41
611709	Wimbledon studio 350 m from Tennis	1747100	Alastair		Merton	51.42924	-0.21411	Entire home/apt	110	3	31	22/04/2019	0.39	1	362
611893	ZONE 2 FLAT w 3 BEDS & 2 BATH sleeps 7	2982363	Indi		Ealing	51.52215	-0.26011	Entire home/apt	150	3	224	07/04/2019	2.82	4	263
612679	Kew Gardens comfy Double Room 5mins to RIchmond	1431978	Laura		Richmond upon Thames	51.46816	-0.27135	Private room	23	2	25	21/03/2019	0.36	1	191
613103	Double room + private shower rm in Victorian home	2988308	Matthew		Lewisham	51.46034	-0.00722	Private room	37	3	82	29/06/2019	1.34	5	351
613404	Notting Hill beautiful whole apt	339992	Rosie		Kensington and Chelsea	51.51058	-0.20609	Entire home/apt	295	1	5	19/12/2016	0.06	1	365
613826	Sunny Dbl Rm in Limehouse/Stepney	3044477	Mo		Tower Hamlets	51.51614	-0.03861	Private room	80	1	0			1	365
614012	Beautiful apartment  in Stratford	3045428	Ciprian		Newham	51.54172	0.01189	Entire home/apt	166	6	0			1	0
615147	Double Bed in vibrant Broadway Mkt Shoreditch	2809042	Michele		Tower Hamlets	51.53323	-0.0601	Private room	45	1	53	04/07/2019	0.65	2	333
615191	Shoreditch, east London	3049287	SaÅ¡a		Tower Hamlets	51.52852	-0.07327	Private room	51	1	187	10/07/2019	2.43	2	341
615216	Cosy Studio Chelsea 24 Porter London!	2490448	Minty		Kensington and Chelsea	51.49343	-0.16737	Entire home/apt	79	1	206	12/06/2019	2.48	3	312
615347	Spacious Designer Garden Flat in Hackney	3050788	Ali		Hackney	51.54056	-0.05643	Entire home/apt	110	3	70	10/07/2019	0.85	1	11
615456	CENTRAL LONDON ZONE1 EXCLUSIVE USE GREAT VIEWS	3051157	Jason		Lambeth	51.48877	-0.11266	Private room	75	4	318	23/06/2019	3.94	1	264
615800	Tranquil house near park in Brixton, London	3052501	Mark		Lambeth	51.44604	-0.11142	Entire home/apt	60	3	10	15/08/2016	0.14	1	0
616278	Explore Borough Market from an Urban-Chic Home	2797425	David		Southwark	51.50394	-0.0937	Entire home/apt	165	3	55	16/06/2019	0.69	2	301
617621	In the heart of Notting Hill	3060713	Victor		Kensington and Chelsea	51.51471	-0.19932	Entire home/apt	125	4	0			1	252
617678	BRIGHT AND AIRY 1 BED FLAT-BARBICAN/OLD ST	3060681	Millie		Islington	51.52387	-0.09212	Entire home/apt	99	5	48	30/06/2019	0.59	1	48
618082	Spacious in Dalston/Stoke Newington	3062443	Roger		Hackney	51.55429	-0.07637	Private room	45	6	1	26/10/2015	0.02	1	0
618816	1 bedroom available, kensal rise 	3065771	Stephen		Brent	51.53357	-0.21865	Private room	150	1	0			1	0
619010	NICE COSY DOUBLE ROOMS FORSHORT LET	3066403	Susan		Ealing	51.53197	-0.38197	Private room	20	2	148	05/06/2019	1.76	1	249
619258	Lovely dble room in vibrant E.Ldn	3080227	May		Hackney	51.55942	-0.07096	Private room	89	1	0			1	365
619890	2 bed split level flat in Stoke Newington	3071671	Una		Hackney	51.56122	-0.08318	Entire home/apt	100	2	2	29/08/2016	0.06	1	0
620085	Beautiful Private Room	3072532	Chidi Of Samanthajane Ltd		Greenwich	51.47304	0.03647	Private room	150	1	0			1	0
620164	Bright Double near Greenwich Park	2443213	Annabelle		Greenwich	51.47983	0.01041	Private room	50	2	127	09/07/2019	1.53	2	137
620282	Serene Garden Flat 2 Lounges/Dining	2247541	Stella		Hackney	51.56792	-0.09663	Entire home/apt	55	2	5	24/01/2018	0.06	3	307
620471	One/ Two bed-flat in St Johns Wood	3074249	Kk		Westminster	51.52833	-0.17892	Entire home/apt	120	3	7	16/08/2015	0.11	1	0
620526	MODERN AND BRIGHT 1 BEDROOM FLAT	3074597	Alex		Lewisham	51.43613	-0.05112	Entire home/apt	55	4	11	17/01/2016	0.13	1	0
620684	Tranquil Garden Flat Central London	2247541	Stella		Hackney	51.56787	-0.09807	Private room	68	2	9	03/06/2019	0.12	3	305
621777	HOMELY HUB - PICCADILLY LINE - 20 MINS CENTRE	1237006	Dani		Haringey	51.60353	-0.12467	Private room	29	2	99	03/07/2019	1.18	6	21
622068	PRIVATE STUDIO with GARDEN VIEW, CENTRAL LONDON	1814506	Allan		Brent	51.54955	-0.22121	Entire home/apt	85	3	64	24/06/2019	0.78	2	46
622720	Nice room 6 mins from Olympic park	995446	Suman		Redbridge	51.56141	0.06817	Private room	69	1	0			1	365
623107	STAY IN STRATFORD VILLAGE - SUMMER OFFER!	3089390	Bally		Newham	51.54115	0.00873	Private room	60	2	21	01/11/2015	0.27	1	365
623385	**Cosy single room with wifi**	3014890	Hazel		Waltham Forest	51.59204	0.00091	Private room	23	14	29	17/05/2019	0.34	2	343
623848	Stay close to Olympic Village	3094383	Femi		Newham	51.54565	0.00062	Private room	200	1	0			3	365
623977	Lovely room in Bethnal Green loft apartment	3094842	Carla		Tower Hamlets	51.5271	-0.05691	Private room	45	7	95	13/04/2019	1.37	1	17
624532	Twin room in lovely Victorian house	2988308	Matthew		Lewisham	51.46207	-0.00689	Private room	29	3	124	07/07/2019	1.51	5	356
624550	City Centre Flat 	3098692	Tim		Islington	51.52296	-0.09446	Private room	48	2	2	08/03/2017	0.07	1	0
624672	Spacious bright double bed room	3099143	Tonye		Croydon	51.34914	-0.0954	Private room	60	1	0			1	365
625167	Spacious Modern Loft nr Notting Hill	1337510	Vivian		Kensington and Chelsea	51.521	-0.2253	Private room	38	7	102	01/07/2019	1.27	2	260
625296	Great Sunny Room nr Notting Hill	1337510	Vivian		Kensington and Chelsea	51.52192	-0.22557	Private room	36	7	152	26/06/2019	1.85	2	300
626037	room to rent	3106937	Papa		Bexley	51.48291	0.16201	Private room	35	7	0			1	365
626642	Lovely triple room in Greenwich	2882565	Shazia		Greenwich	51.48476	0.02757	Private room	57	1	140	22/06/2019	1.85	1	359
626866	453_2 Triple Room Budget Zone 2	1365824	Jenny		Tower Hamlets	51.48633	-0.01615	Private room	62	5	8	27/08/2015	0.1	15	356
626972	London in summer! - amazing space !	3111117	Karen, Dermot, Hannah, Tom & Livvy		Southwark	51.45139	-0.05914	Entire home/apt	240	1	0			1	0
627123	Studio 10 Bright Belsize Park flat	2182162	Emily		Camden	51.54852	-0.16505	Entire home/apt	90	2	160	15/06/2019	1.9	6	226
627920	Double bedroom with ensuite Regents Canal Hackney	3118099	Debbie		Hackney	51.53835	-0.07985	Private room	44	2	46	21/06/2019	0.79	2	77
628073	Flat in Greenwich_15 min to London Centre	753699	Lily & Mick		Lewisham	51.46536	0.00824	Private room	56	1	71	02/11/2018	0.89	1	0
628677	Write first;Oasis 4min:King'sCross,streetnoise	4105746	Sukru		Islington	51.53234	-0.11918	Private room	44	14	87	14/05/2019	1.04	1	38
628939	One-Bedroom,Farringdon,Clerkenwell,London EC1	2074840	Ocky		Islington	51.52209	-0.10567	Entire home/apt	139	7	25	23/06/2019	0.31	17	295
629409	Great value, zone 1 flat, sleeps 5	3126759	Jamie		Lambeth	51.49847	-0.11111	Entire home/apt	100	1	95	27/06/2019	1.28	1	217
630933	Charming Notting Hill Garden Flat	3136597	Sally		Westminster	51.51751	-0.1961	Entire home/apt	100	3	98	19/09/2018	1.2	1	0
631630	Great double room 4 mins from tube	2362913	Tony		Waltham Forest	51.56915	0.01276	Private room	30	1	6	26/05/2019	0.08	3	218
631631	Great double room 4 mins from tube!	2362913	Tony		Waltham Forest	51.56775	0.01469	Private room	25	1	7	09/04/2018	0.12	3	284
632033	Stay close to Olympic Village	3094383	Femi		Newham	51.5476	0.00081	Private room	67	1	0			3	0
632377	Flat in Private Historical Building	3145905	Barry		Tower Hamlets	51.51896	-0.04832	Entire home/apt	66	3	65	06/07/2019	0.96	1	354
632672	Great Double Rooms In London City 	3135841	Donovan		Hackney	51.53213	-0.08882	Private room	60	1	362	05/07/2019	4.43	2	323
632717	Quiet, comfortable haven in London	3147764	Janetta		Brent	51.55953	-0.2859	Private room	95	1	88	07/07/2019	1.14	3	320
633470	1 Bedroom Apartment, Doughty Street Bloomsbury	2074840	Ocky		Camden	51.52385	-0.11775	Entire home/apt	135	7	22	06/12/2018	0.27	17	191
633504	Double Studio,Flat1,Bloomsbury,Central London, WC1	2074840	Ocky		Camden	51.52411	-0.11777	Entire home/apt	109	7	14	28/01/2018	0.17	17	191
633856	Stylish Spacious Warehouse Conversion Dalston Mews	3080977	Tal & Des		Hackney	51.5473	-0.07134	Entire home/apt	97	10	10	13/11/2018	0.12	1	62
635138	Double room in Shoreditch	2240892	Debbie		Tower Hamlets	51.52665	-0.07465	Private room	55	1	64	22/06/2019	0.79	2	15
635233	**Lovely Double Room + Wifi**	3014890	Hazel		Waltham Forest	51.59579	0.00231	Private room	26	14	22	17/03/2019	0.26	2	202
635386	Beautiful Stoke Newington Home	3154659	Jobie		Hackney	51.55775	-0.08725	Entire home/apt	150	7	2	16/11/2012	0.02	2	0
635947	CALICO HOUSE 1 BED 1 BATH PET FRIENDLY	54987	Prateek		Southwark	51.50119	-0.09063	Entire home/apt	154	5	15	10/09/2018	0.21	62	35
636232	Central Apartment Waterloo SE1	1998937	Tim		Lambeth	51.50002	-0.11252	Entire home/apt	119	3	219	27/06/2019	2.66	4	150
636299	PORTOBELLO ROAD, NOTTING HILL,  W10	3172295	Ed		Kensington and Chelsea	51.52183	-0.21006	Entire home/apt	115	14	10	29/10/2014	0.16	2	0
637125	Studio in Excellent Zone 1 Location	2701451	Derek		Westminster	51.51167	-0.17828	Entire home/apt	70	2	104	07/07/2019	1.39	1	265
637414	NICE DBLE  ROOM IN N. LONDON HOUSE	3179018	Rob		Islington	51.55582	-0.09467	Private room	50	1	19	26/11/2014	0.25	1	39
637508	Lovely Double Rm for Holiday Rental	3179560	Geo		Kingston upon Thames	51.39468	-0.25665	Private room	60	1	0			1	0
641327	Stay close to Olympic Village	3094383	Femi		Newham	51.54585	0.00012	Private room	52	1	0			3	0
641376	2 bedrooms,2bathrooms in Paddington	2635161	Pavel		Westminster	51.51463	-0.18083	Entire home/apt	243	2	4	28/10/2018	0.06	11	87
642383	Modern 1 bedroom flat in Battersea	3210542	Robert		Wandsworth	51.47445	-0.16528	Entire home/apt	90	2	24	14/03/2019	0.34	1	0
643045	Entire 1 Bedroom Flat Bayswater/5 mins to station	3215042	Talha		Westminster	51.5182	-0.18912	Entire home/apt	50	1	109	19/06/2019	1.75	6	52
643336	Cosy room, incredible location: Covent Garden/Soho	1995157	Kenny		Camden	51.51299	-0.12759	Private room	88	3	315	08/07/2019	3.77	2	53
643448	Cosy Tranquil double or twin room	3217459	Bumble Bee & Alex		Camden	51.54254	-0.18576	Private room	64	2	51	23/06/2019	0.61	5	345
643526	gorgeous, large flat,  stunning views, Central	10953	Uta		Hackney	51.52977	-0.08597	Entire home/apt	89	28	5	23/04/2019	0.07	1	57
646867	MAYFAIR, LONDON W1 - LUXURIOUS 3 BEDROOM FLAT	3220912	Nicholas		Westminster	51.51109	-0.15428	Entire home/apt	572	1	10	22/06/2019	0.78	1	333
647243	WONDERFUL FLAT  IN COVENT GARDEN	3155639	Marcus		Camden	51.51407	-0.12607	Entire home/apt	160	3	152	07/07/2019	1.91	4	304
647386	Huge family room, ensuite.	1998891	Ras		Brent	51.57115	-0.29963	Private room	50	1	36	01/07/2019	0.44	2	351
647738	Central Soho Studio Suite w/Rooftop	3248055	George		Westminster	51.51282	-0.13192	Entire home/apt	220	6	61	30/06/2019	0.74	1	114
648921	Lovely studio apartment in London	3140588	Vanessa		Richmond upon Thames	51.46141	-0.32634	Entire home/apt	75	7	46	26/06/2019	0.56	1	327
650111	An Entire Georgian House in London	2042365	Karaca		Islington	51.52948	-0.10439	Entire home/apt	250	5	20	19/04/2019	1.35	2	266
651312	Entire Flat â€“ vibrant Dalston	865840	Eva		Hackney	51.55419	-0.0704	Entire home/apt	68	4	11	27/03/2015	0.13	1	0
652015	*** London Comfort and Style - Zone 2 ***	3182961	Matthew		Lewisham	51.47545	-0.02474	Private room	25	1	152	07/07/2019	2.17	3	349
653127	Beautiful 1 bedroom flat in London (East Dulwich)	3283525	Limor		Southwark	51.44384	-0.06456	Entire home/apt	44	4	9	30/04/2019	0.25	1	0
654893	Garden Flat close to Central London	3295883	Carina		Islington	51.55618	-0.09292	Entire home/apt	72	4	53	16/06/2019	0.65	1	14
655165	Lovely 3 bedroom house Bloomsbury	3297571	Victoria		Camden	51.52613	-0.11467	Entire home/apt	137	7	0			1	0
656509	Lovely room in a quiet area	2483466	Yeonju		Harrow	51.60747	-0.3728	Private room	49	1	6	10/09/2016	0.08	3	365
656590	Notting hill Portobello Artist Garden Flat	3307388	Joanna		Kensington and Chelsea	51.51461	-0.2026	Entire home/apt	100	1	233	16/06/2019	2.82	2	161
657479	Large cosy  house in  Parsons Green	2329892	Alec & Cecile		Hammersmith and Fulham	51.47735	-0.20205	Entire home/apt	700	6	2	21/01/2016	0.05	1	364
658005	Lovely, bright garden flat	311101	Cindie		Lewisham	51.45618	-0.02432	Entire home/apt	199	3	0			1	0
659628	A friendly welcome to London!	3327769	Nick		Lambeth	51.42831	-0.10956	Private room	35	2	26	21/10/2018	0.37	1	0
659841	Large Girl-Friendly Beautiful Double w/Garden view	1941859	Lupita		Haringey	51.59037	-0.15933	Private room	26	7	12	05/11/2018	0.19	2	4
660064	Central London - BIG Double Room	1703579	Hockley-In-The-Hole In The Centre O		Islington	51.52482	-0.1049	Private room	50	1	37	26/05/2019	0.45	4	303
660891	Sunny garden flat in Wimbledon	3005980	Christine		Merton	51.43483	-0.22051	Entire home/apt	85	30	0			3	288
661179	Nice 2 bedroom apartment Kensington	2635161	Pavel		Kensington and Chelsea	51.49792	-0.208	Entire home/apt	219	2	4	08/04/2019	0.06	11	357
661253	2 bedrooms,2 bathrooms,Notting Hill	2635161	Pavel		Westminster	51.51816	-0.19579	Entire home/apt	219	2	4	25/09/2016	0.06	11	354
661917	Spacious  Double Bedroom,Cental Kingston SW London	2413601	Claire		Kingston upon Thames	51.41743	-0.30365	Private room	42	2	53	02/12/2018	0.64	2	317
662672	The Best 3 Bedroom House  in London	1869784	Anna		Newham	51.54852	0.01467	Entire home/apt	116	2	46	30/06/2019	0.63	7	342
664712	Sir Windsor-2bedrooms in Kensington	2635161	Pavel		Kensington and Chelsea	51.50221	-0.21365	Entire home/apt	219	2	3	18/01/2019	0.04	11	364
664757	Lovely 1 Bed Garden Flat London	2615998	Yonel		Haringey	51.59866	-0.11716	Entire home/apt	105	2	3	19/08/2015	0.05	1	0
666172	Covent Garden for Shopping, Theatre & Food Lovers	2036946	Francesco		Westminster	51.51223	-0.12534	Entire home/apt	155	3	104	05/05/2019	1.26	15	207
667252	FAMILY HOME - Bakerloo Line.  3 bed	3375218	Imogen		Brent	51.5358	-0.22853	Entire home/apt	200	2	1	27/12/2013	0.01	1	0
668172	Twin Bedded Room in clean house	3381734	Jane		Waltham Forest	51.55741	-0.00962	Private room	50	1	137	09/06/2019	1.66	2	334
668819	Single Room to let in Clean House	3381734	Jane		Waltham Forest	51.55851	-0.00967	Private room	41	1	112	01/07/2019	1.35	2	252
672080	Garden flat in Georgian Townhouse	3408164	Nicholas		Lambeth	51.46612	-0.11853	Entire home/apt	130	4	61	08/07/2019	0.75	2	288
672081	Lovely flat in Georgian Townhouse	3408164	Nicholas		Lambeth	51.46716	-0.12017	Entire home/apt	130	3	31	28/06/2019	0.39	2	29
672927	En-suite Twin Room Nr Tube!	3413371	Marcus		Harrow	51.59643	-0.33165	Private room	26	1	37	04/08/2017	0.49	2	0
673067	4 minute walk to Tower Bridge, 2 bedrooms, wifi.	2919661	Paul		City of London	51.51277	-0.07444	Entire home/apt	199	90	247	06/07/2019	2.99	2	279
673501	Stunning Chelsea Studio sleeps 3	3418836	Amanda		Kensington and Chelsea	51.48405	-0.18624	Entire home/apt	120	3	86	14/10/2018	1.05	1	1
673863	Modern 1 bedroom in Belsize Park	2372355	Paola		Camden	51.54801	-0.1709	Entire home/apt	90	2	11	03/07/2019	0.19	1	193
674270	Convenient garden flat North London	215684	Nadine		Barnet	51.62596	-0.16194	Private room	50	1	3	25/09/2016	0.04	1	365
674675	Cockfosters, North London: Deluxe Double Room	925632	Kate		Enfield	51.64613	-0.14518	Private room	100	1	7	25/10/2018	0.11	6	356
675078	2 Bed Ideal for Excel /River Views 	2780410	Paul		Newham	51.49984	0.03124	Entire home/apt	150	2	53	15/09/2017	0.69	2	0
675451	Fab Apt in Trendy Fitzrovia W1 Wifi	67564	Liz		Camden	51.52285	-0.13887	Entire home/apt	148	4	24	28/02/2017	0.29	14	0
675591	Rooms Available in stylish Brixton apartment	3431788	Sonya		Lambeth	51.44608	-0.12414	Private room	90	1	12	27/07/2015	0.16	2	70
675687	Close to the Tube - Single room	2401859	Clarissa		Wandsworth	51.42445	-0.1687	Private room	40	1	6	20/07/2017	0.09	1	362
676446	Kensington , Ground Floor 2 mins walk to Olympia	3413951	Annalisa		Kensington and Chelsea	51.49858	-0.21	Entire home/apt	98	3	37	08/07/2019	0.46	1	323
676476	Studio flat in quiet Muswell Hill	2131483	Lina		Barnet	51.60365	-0.14344	Entire home/apt	48	6	71	09/06/2019	0.86	1	209
